,Tweet,following,followers,actions,is_retweet,location,Type,Unnamed: 7,Type_num
12673,When you know after you cross the stage #SallieMae waiting for you at the do'  #HBCU #studentloans #studentdebtpic.twitter.com/gaTpG6OyRv,0.0,89400.0,,0.0,"Washington, DC",Quality,,0
12681,I sucked my last Pisces dry. He was willing to do anything for me.,0.0,27700.0,,0.0,East Coast,Quality,,0
12685,Lmao this is me nglpic.twitter.com/NyiuReormz,0.0,134000.0,1163.0,0.0,worldwide,Quality,,0
12710,"Jessica talks about keeping in touch with Girls' Generation and Tiffany's solo debut
http://www.allkpop.com/article/2016/05/jessica-talks-about-keeping-in-touch-with-girls-generation-and-tiffanys-solo-debut …pic.twitter.com/0L5KJpcGEg",0.0,5220000.0,,0.0,Worldwide,Quality,,0
12716,#MSG2RocksDelhi God bless you allpic.twitter.com/3JPicntWCF,,1240000.0,,0.0,sirsa(haryana) India,Quality,,0
12717,HuffPollster: Trump supporters are more likely than other Republicans to dislike minorities http://huff.to/1TVfr4X pic.twitter.com/i4LoMVioMK,0.0,1430000.0,170.0,0.0,"Washington, D.C.",Quality,,0
12719,"Hey guys lets get this into the top 10! Please Download to ""I Told You So"" (The Voice) - HERE |https://itun.es/us/h-eBcb",21900.0,83000.0,969.0,0.0,Nashville / Houston,Quality,,0
12731,"1.http://cfile28.uf.tistory.com/original/255B494C573B3358251F74 …
2.http://cfile30.uf.tistory.com/original/2472D04C573B33590CD82F …
3.http://cfile1.uf.tistory.com/original/2179EF4C573B335A06D5DD …
good night :D",0.0,80100.0,,0.0,,Quality,,0
12733,Second Dublin Ikea Delayed Amid Search For Allen Key http://waterfordwhispersnews.com/2016/05/17/second-dublin-ikea-delayed-amid-search-for-allen-key/?utm_source=WWN_Twitter_Account&utm_medium=Twitter&utm_campaign=Social_Link&utm_content=Article … #ireland #ikeapic.twitter.com/lNvQmAiLlt,0.0,195000.0,97.0,0.0,Waterford,Quality,,0
12736,Jets coach Todd Bowles rejoins team after being hospitalized https://t.co/0tuMFeY7a0 https://t.co/PCZ9lacLN6,4271.0,25328.0,44980.0,0.0,United States,Spam,,1
12740,Media: Colin Powell might have given Clinton the idea to use a private email account as Secretary of State Everyone is to blame but Hillary,13691.0,57472.0,19005.0,0.0,United States,Spam,,1
12748,DICEpic.twitter.com/sC8opTlO97,0.0,2580000.0,,0.0,,Quality,,0
12759,she liked her nails pic.twitter.com/aSjEsiS4LJ,0.0,143000.0,,0.0,in debt,Quality,,0
12768,"We MUST vote out the GOP on November 6th, 2018 because they will never do anything about #GunControl #GunControlNow",37538.0,36022.0,1760.0,0.0,United States,Spam,,1
12778,Mardi Gras costumes of New Orleans TV anchors: What did they wear on the air?  #news,18607.0,26278.0,40464.0,0.0,United States,Spam,,1
12783,Still fighting for my life with that ham croissant,0.0,590000.0,348.0,0.0,,Quality,,0
12789,Lmfaooooopic.twitter.com/YDjvWXICnB,98200.0,867000.0,,0.0,"Colorado, USA",Quality,,0
12792,@asliyoyo's  ZORAWAR pure family entertainer film | Keep blessing & supporting YO YO HONEY SINGHAA!! @PTC_Networkpic.twitter.com/8rraZCGSuC,0.0,34700.0,,0.0,India,Quality,,0
12802,We are proud to be part of this study!https://twitter.com/RIWIdata/status/732562441188610048 …,0.0,37300.0,12.0,0.0,"Geneva, Switzerland",Quality,,0
12806,'@HeuvelHop we can wait for his resurrection',11441.0,35352.0,10654.0,0.0,United States,Spam,,1
12846,Any ideas who this flower from @TaylorKinney111 might be for?  #UpfrontsPartypic.twitter.com/VGS0WnkD5b,0.0,6590000.0,692.0,0.0,"Los Angeles, CA",Quality,,0
12851,Who are you voting for? RT for Waka Fav for Hillarypic.twitter.com/SLGE0cBUl4,226000.0,428000.0,848.0,0.0,The D,Quality,,0
12854,"President Trump is enjoying himself while speaking to a massive crowd of boy scouts. Crowd chants ""USA, USA, USA""  https://t.co/OTvUa0A0BR",42472.0,40506.0,3642.0,0.0,United States,Spam,,1
12861,"The pathetic new hit ad against me misrepresents the final line. ""You can tell them to go BLANK themselves"" - was about China, NOT WOMEN!",0.0,59200000.0,,0.0,"Washington, DC",Quality,,0
12864,Game Theory: Does Disney Infinity refer to how much money Disney was losing because of the game?,,39000.0,61.0,0.0,MatPat's Trash Bin,Quality,,0
12868,Oh god. I finally get it! #TheDresspic.twitter.com/p0tEo5QGS7,0.0,31700.0,,0.0,London,Quality,,0
12870,KCK police say woman's death appears to be suspicious https://t.co/SEicqDWgDg,13168.0,25268.0,38716.0,0.0,United States,Spam,,1
12879,Remember what you deserve.,54400.0,86600.0,59.0,0.0,,Quality,,0
12883,Coronation Street's Jack P Shepherd: 'David feels absolutely sick when Callum's body is found' http://go.dspy.me/gLvd,0.0,31700.0,17.0,0.0,"Albert Square, Cobbles, Dales",Quality,,0
12912,"Read reaction from Sir Dave Brailsford and Team Doctor Inigo Sarriegui to Mikel Landa's #Giro withdrawal here:

 http://teams.ky/LandaAbandons",0.0,873000.0,124.0,0.0,Riding The Line,Quality,,0
12924,New York City Eatery Among Top 3 24-Hour Diners in America https://t.co/RlbTeoQrcM https://t.co/ZVOornlE3p,9047.0,61038.0,48519.0,0.0,United States,Spam,,1
12925,"3 black dudes raped a white pregnant women,and executed her  #BlackLivesMatter? Ok https://t.co/00EpNTQ1qe",11845.0,36663.0,11109.0,0.0,United States,Spam,,1
12936,Moschino makes its LA debut on June 10 at @MADE LA. Get passes with your AMEX card here: http://bit.ly/moschinoLA !pic.twitter.com/vyzJ2zstyz,0.0,425000.0,137.0,0.0,"Milan, Italy",Quality,,0
12943,"TFW Jonah from ""Veep"" runs for Senate… #SamanthaBeehttps://amp.twimg.com/v/735b7872-b388-4ec8-9a39-ec69f4bd6897 …",0.0,563000.0,329.0,0.0,,Quality,,0
12952,"No, we do not have that information yet.",0.0,30800.0,,1.0,"Parliament Buildings, Belfast",Quality,,0
12953,".@NephilimUpdates to clarify, that's a difficult thing. Also, sound bites without further discussion are not good advice on their own.",0.0,587000.0,,1.0,,Quality,,0
12975,"Dion Waiters after the win. Key was ""being aggressive. Everybody chipped in, fought hard in a tough environment.""pic.twitter.com/WhopRaFVJA",0.0,2690000.0,,0.0,Oklahoma City,Quality,,0
12977,Man indicted for rape and murder of Queens jogger https://t.co/2tLNBqvXNB https://t.co/6VIJrLoEXU,12905.0,61605.0,50773.0,0.0,United States,Spam,,1
12987,"No idea when this movie is actually coming out, but tweet me and #WildForTheNight if you want to see it!https://twitter.com/teasertrailer/status/730166065972420608 …",0.0,3090000.0,,0.0,Los Angeles,Quality,,0
12989,A truck has driven into people on street in central #Stockholm https://t.co/tHcBY4Hwxy,24648.0,69633.0,23641.0,0.0,United States,Spam,,1
12991,'Garcia Live Volume Six' featuring Merl Saunders will be released in June :: http://bit.ly/22f3jC9 pic.twitter.com/lw9314Z3ry,0.0,79400.0,36.0,0.0,"New York, NY",Quality,,0
12996,"[HAPPY BIRTHDAY TAEYANG]
originally posted by http://yg-life.com 
@Realtaeyang #HAPPYTAEYANGDAY #HAPPYBAEBAEDAYpic.twitter.com/Lib0qxwsyr",0.0,5050000.0,,0.0,"Seoul, Korea",Quality,,0
13001,"Says the girls of ioi said that since she’s debuting alone, to play(?) with them, so they played with her a lot on stage, Tiff is thankful",0.0,29100.0,,0.0,small red dot,Quality,,0
13006,#Snapped - #RaveenaTandon & #DwayneBravo at #TheKapilSharmaShow! Time to #LOL! Check: http://bit.ly/25aC6py pic.twitter.com/MFGeU9KUnB,0.0,636000.0,17.0,0.0,"Mumbai, India",Quality,,0
13020,"'@GitKilbert @TravelerA5 actually, he doesn't look like a drinker'",19801.0,43861.0,13977.0,0.0,United States,Spam,,1
13030,Happy Happy Birthday to Team A mentor Taeyang  @Realtaeyang #HAPPYTAEYANGDAY #HAPPYBAEBAYDAYpic.twitter.com/dtdlo9iiYq,0.0,28300.0,796.0,0.0,WORLDWIDE,Quality,,0
13035,Wtf did I just watch https://vine.co/v/ibdpp3YBHiE,0.0,1920000.0,,0.0,The Mancave,Quality,,0
13038,Crispy Popcorn Chickenpic.twitter.com/ZfdEaFSJJ8,51700.0,70500.0,279.0,0.0,,Quality,,0
13039,'Heart Of Gold' limit edition print https://instagram.com/p/_Cb1sLjo0y/ pic.twitter.com/XhOEZcwjfX,0.0,181000.0,184.0,0.0,IG: brandonboyd,Quality,,0
13040,And they also tend to have a few obnoxious haters  https://twitter.com/itzwikipedia/status/557470138442588160 …,0.0,30900.0,23.0,0.0,"Tennessee, USA",Quality,,0
13041,When Trump pretended to be his own PR guy it was probably 'cause he'd just seen FLETCH. #rosenpenis,0.0,4480000.0,,0.0,Los Angeles,Quality,,0
13044,"In whose hands can arms be trusted with more propriety, ours or Congress?

#COSProject #2A #PJNETpic.twitter.com/6SNkgbsztd",115000.0,167000.0,26.0,0.0,United States,Quality,,0
13047,The new Transformers movie is titled Transformers: The Last Knight. http://l.gamespot.com/22ewPIn pic.twitter.com/xGQlRS1aIc,0.0,3910000.0,642.0,0.0,,Quality,,0
13058,The CPAC poll claimed Trump has a 93% approval rate. In CNN's poll Trump's approval is 27%  Here comes the TWITTER poll:  Do you approve of Trump? About anything... RT - NO Like - YES,41228.0,41656.0,1913.0,1.0,United States,Spam,,1
13062,"@POTUS must not send arms to  @MBuhari & Boko Haram through Nigerian Army.

#FreeBiafra #Biafra
@amnestyhttps://twitter.com/KenRoth/status/732280102910824449 …",0.0,41200.0,80.0,0.0,,Quality,,0
13075,If you see more than 4 numbers retweetpic.twitter.com/Abjb5zEmrF,207000.0,203000.0,,0.0,warning: 18+ content.,Quality,,0
13079,You can clutch the past so tightly to your chest that it leaves your arms too full to embrace the present.  ~Jan Glidewell,43100.0,183000.0,,0.0,"London, United Kingdom",Quality,,0
13093,Thanks for all the kind words about the Up&Up video - 3.3m views in 24 hours! If you've not seen it yet… https://youtu.be/BPNTC7uZYrI  A #UpAndUp,0.0,23800000.0,,0.0,Harveytown,Quality,,0
13100,"Well. That’s it. Thank you, everyone. What an incredible journey. 
(Mic drop)
Castle out.",0.0,3510000.0,,0.0,Los Angeles,Quality,,0
13106,"Tulane, Louisiana Tech offer Bryan Jones of Madison Prep  #news",18521.0,26424.0,41172.0,0.0,United States,Spam,,1
13107,#EssenceFest headliner @MariahCarey's most divalicious moments: http://trib.al/5SPjhny pic.twitter.com/cW9OedicN5,13700.0,346000.0,22.0,0.0,"Brooklyn, NY",Quality,,0
13113,"[DOWNLOAD] [HQ] 160512 #CHANYEOL at KBEE 2016 22P(11.15MB)
Cr.SAB
Link >>> http://www.mediafire.com/download/pk688rfo53zft59/160512_Chanyeol_22P_CrSAB.rar …pic.twitter.com/TuI6OsMweJ",0.0,236000.0,,0.0,,Quality,,0
13116,'@CodeSlinger707 What is Aleppo?   https://t.co/tZZjPDphMR',23752.0,70350.0,24521.0,1.0,United States,Spam,,1
13128,the media needs to be UPFRONT when bashing Puig for no reason. 2-0 the count.,0.0,74500.0,,0.0,"Hoboken, NJ",Quality,,0
13130,Conventional tax proposals in an unconventional US campaign https://t.co/XtBltzvyG4 #news,8405.0,25393.0,41683.0,0.0,United States,Spam,,1
13136,Hey Mighties! We have restarted the Final Round of the Platform Survey! No take-backsies this time! I Promise!pic.twitter.com/zl0MSXJNnq,0.0,30100.0,114.0,0.0,"Tokyo, Japan",Quality,,0
13142,Trust is the most important thing to a #Cancer.,0.0,202000.0,,0.0,,Quality,,0
13174,Texas mother accused of leaving toddlers in car for 15 hours https://t.co/DJxZzLrGlM https://t.co/FXY2FmYRiy,10452.0,61725.0,54985.0,0.0,United States,Spam,,1
13178,JFK wanted to send a man to the moon. Obama wants to send a man to the women's restroom. We must get our country back on track.  #tcot,0.0,242000.0,,0.0,"Austin, TX",Quality,,0
13189,"Ghanaian Mabel Suglo, 21, founded a company that employs disabled people to manufacture shoes from tires and recycled materials. https://t.co/139hAhJ4Fr",25341.0,37759.0,5158.0,0.0,United States,Spam,,1
13192,"Running over the same old ground,
What have we found?
The same old fears.
Wish you were here. #PinkFloyd",176000.0,156000.0,353.0,0.0,,Quality,,0
13201,Damn!!!https://twitter.com/clickmediaprod/status/732113091564032000 …,0.0,33600.0,,0.0,South Africa,Quality,,0
13204,"People who speak two languages, may unconsciously change their personality when they switch languages.",0.0,947000.0,666.0,0.0,Science of the mind,Quality,,0
13206,"Yes, this tulle shelf is usable: http://wlpr.co/DVEZTN pic.twitter.com/t7TiMCyDeH",0.0,2030000.0,16.0,0.0,London,Quality,,0
13219,"John Morton Finney was a Buffalo soldier who fought in World War I,  earned 11 degrees and practiced law until he was 106 years old.  He was the longest practicing lawyer in the US history https://t.co/BbnE7T5XcP",28417.0,29521.0,3461.0,0.0,United States,Spam,,1
13221,$Gold potentially tracing out another bullish triangle as momentum remains positive $XAUUSDpic.twitter.com/n6nGggFQMh,0.0,65800.0,40.0,0.0,Global,Quality,,0
13225,Possession of stolen gun. Likely All American and high first round pick.https://twitter.com/bycasagrande/status/732564140284338176 …,0.0,289000.0,27.0,0.0,,Quality,,0
13230,Nike is paying LeBron James a BILLION DOLLARS. http://sneakernews.com/2016/05/17/lebron-james-lifetime-deal-nike-worth-billion-dollars/ …pic.twitter.com/3Rrgfgs2Ut,0.0,703000.0,437.0,0.0,NYC,Quality,,0
13231,All we need is faithpic.twitter.com/ilQBQiz3bJ,0.0,4500000.0,,0.0,IG/SNAPCHAT: JaredLeto,Quality,,0
13232,Amber Alert for 2 Englewood kids https://t.co/5DrsCwhq5r https://t.co/AfagCMKAhy,4264.0,25296.0,45437.0,0.0,United States,Spam,,1
13234,"Pic 1: ""Watch this space."" Jane Moore in last week's Sun

Pic 2: We're watching that space Jane...pic.twitter.com/muC2tWNJOh",0.0,54200.0,258.0,0.0,United Kingdom,Quality,,0
13235,"Veep urges coordination between #Tehran, #Algeria on #oilprice
http://theiranproject.com/blog/2016/05/17/veep-urges-coordination-tehran-algeria-oil-price/ …
#Iran #IranDealpic.twitter.com/tAJosCzen9",0.0,86300.0,15.0,0.0,Iran,Quality,,0
13254,"Witnesses say the suspect in #Brussels Central Station yelled ""Allahu akbar"" before he was shot.",36556.0,35450.0,3215.0,0.0,United States,Spam,,1
13263,"9-11 First Responder Helped by Donald Trump: 'He's a Humanitarian,' 'Reaches Out, He Donates' -...:http://www.breitbart.com/2016-presidential-race/2016/05/16/9-11-first-responder-helped-donald-trump-hes-humanitarian-reaches-donates/ …",12200.0,84900.0,199.0,0.0,Somewhere in the USA ✈️,Quality,,0
13266,Don't despise small beginnings. Great things often start small. The seed in your hand can become a mighty tree in the future.,0.0,640000.0,343.0,0.0,Ghana,Quality,,0
13276,The Ironypic.twitter.com/ASpXOttcd3,0.0,256000.0,468.0,0.0,,Quality,,0
13285,LeBron's business partner confirms Nike paid more than $1 billion for new lifetime deal http://gq.mn/g7BeAB9 pic.twitter.com/MLjcD3o110,0.0,1290000.0,,0.0,,Quality,,0
13287,"They look like they're getting bigger every year! Yay, finally my prayers have been answered!! Haha! #EvilBoobs https://twitter.com/bieberrilla/status/732366850516996096 …",0.0,745000.0,,0.0,"B'klyn, NYC, LA",Quality,,0
13309,pink is so expensive it don't make no sense like suck my dick vs.,0.0,63600.0,,0.0,new york,Quality,,0
13313,Developer hired fake INS agent to scare away tenants: lawsuit https://t.co/ahuMcu65jU https://t.co/6ubW7kfxJY,11880.0,61430.0,49627.0,0.0,United States,Spam,,1
13321,get a skinny girl with a small booty & make her thick,10000.0,29600.0,,0.0,"Fayetteville, NC  2️⃣- 6️⃣",Quality,,0
13324,12 sporty and comfortable sandals to buy now and wear all season long: http://instyle.io/3SFRQZ1 pic.twitter.com/yifDR3WihS,0.0,4420000.0,68.0,0.0,"New York, NY",Quality,,0
13325,Nike really gave LeBron James a billion dollar sneaker deal: http://trib.al/55VBwFt pic.twitter.com/bxP6CVHPw6,0.0,1580000.0,,0.0,New York,Quality,,0
13328,Spa Castle owners busted for tax fraud https://t.co/L9ltdav0sm https://t.co/7vCCGqzrTU,12014.0,61485.0,49906.0,0.0,United States,Spam,,1
13338,"Golden Man Stabbed After Suspects Seeking Drugs Go to the Wrong House  (PHOTOS)
http://www.westword.com/news/golden-man-stabbed-after-suspects-seeking-drugs-go-to-the-wrong-house-7913701 …",0.0,229000.0,,0.0,"Denver, CO",Quality,,0
13345,"Cancers are very loving and forgiving when they have time to process. They strive off of emotional bonds, so they need a lot of your time",0.0,84300.0,,0.0,"New York, USA",Quality,,0
13349,FAFSA looking at y'all prom pictures like...pic.twitter.com/C8LNCokslr,0.0,3630000.0,,0.0,USA,Quality,,0
13359,"I just stared at this far longer than I should. 

I need this in my life like right now!

#ALDUBLoversInITALY https://twitter.com/conchasgardencf/status/732491047868076033 …",0.0,60100.0,522.0,0.0,,Quality,,0
13362,"if you judge a fish by its ability to climb a tree, it will live the whole life believing that it is a failurepic.twitter.com/c25WxT9dtp",0.0,15300000.0,,0.0,Suisse,Quality,,0
13372,"No. 5 Kansas beats Georgia, wins CBE Hall of Fame Classic https://t.co/YRP7lvcfFC https://t.co/CDf3rdjxsu",4282.0,25356.0,43859.0,0.0,United States,Spam,,1
13390,"People come and go, but life is simply about seeing who cares enough to stay.",37700.0,39500.0,281.0,0.0,North Pole,Quality,,0
13408,Ex-con busted for shooting near Barclays Center that wounded one https://t.co/lg45jNX2VI https://t.co/YNALKUHEgZ,10442.0,61707.0,55807.0,0.0,United States,Spam,,1
13410,"WHOA:  NV Democrats file complaint against Sanders campaign to DNC | 
Ralston Reports http://bit.ly/1TkKytL pic.twitter.com/faBuHJAeCM",79900.0,81300.0,109.0,0.0,Des Moines,Quality,,0
13419,Local gas station robbed twice overnight https://t.co/3mSA8ao4Ma https://t.co/X2YIau6T3h,4280.0,25353.0,43978.0,0.0,United States,Spam,,1
13421,"It's @BMO Raptors Game Day! TO tips off the ECF tonight @ 8:30pm in Cleveland

Gm 1 Preview: http://on.nba.com/1VZQCLL https://amp.twimg.com/v/a3ab48f2-52cc-4050-8d6f-a9a53648c928 …",15700.0,1770000.0,679.0,0.0,"Toronto, ON",Quality,,0
13434,'@mrteIephoneman My humble advice: delete this tweet. Your racism is showing',75179.0,111845.0,8973.0,0.0,United States,Spam,,1
13442,it's happening,297000.0,105000000.0,,1.0,,Quality,,0
13445,Stunning image by former AP colleague Ben Curtis showing police brutality in Kenya:pic.twitter.com/xlVf92K8tV,0.0,262000.0,400.0,0.0,"New York, New York",Quality,,0
13447,A Place In The Sun - Impressionism by Georgiana Romanovna http://buff.ly/1MofC6s,18500.0,26200.0,,0.0,UK AU USA  FR,Quality,,0
13457,Laced up .. Ready .. Set go https://www.instagram.com/p/BFeGTjXyNWK/,17200.0,2540000.0,,0.0,"Juicy County, CA",Quality,,0
13467,"Any questions about the 2016 BABY AWARDS or the new categories? 
Please email Hannah http://www.thebeautyshortlist.com/2016-baby/ 
#babybrands #awards",15500.0,32000.0,0.0,0.0,London & Somewhere Sunny,Quality,,0
13481,LVL Up Expo - FAD | Larry Lurr (Fox) Vs. Saiki (Sheik) SSB4 Losers Quarters - Smash Wii U - Smash 4: http://youtu.be/PNfN1Za6upU?a  via,0.0,60600.0,,0.0,The United States,Quality,,0
